1401	2	15	2
1400	3	20	3
1398	2	10	2
1405	2	10	2
1404	2	15	2
1403	2	72	2
917	2	28	2
1415	4	149	4
1414	5	64	4
866	2	24	2
1412	2	11	2
1379	3	26	3
1411	4	269	4
1410	2	72	2
1409	2	68	2
1408	2	14	2
1407	2	28	2
1416	2	14	2
595	3	32	3
594	3	22	3
593	2	39	2
879	2	11	2
1419	2	15	2
253	2	28	2
858	2	19	2
1418	2	10	2
1746	2	8	2
867	4	48	4
646	2	40	2
91	2	19	2
1417	2	14	2
861	3	39	3
469	2	18	2
468	3	30	3
1429	2	35	2
1428	2	20	2
1426	3	27	3
605	2	20	2
1424	3	64	3
1423	2	18	2
240	3	23	3
563	2	27	2
1435	2	17	2
1434	3	22	3
1433	2	27	2
57	2	26	2
882	4	80	4
1432	2	14	2
925	2	12	2
924	2	16	2
923	3	44	3
922	2	114	2
648	2	10	2
1442	2	80	2
1441	2	11	2
941	2	24	2
279	2	10	2
1440	2	13	2
1438	2	10	2
1437	3	103	3
939	2	26	2
938	3	29	3
937	2	13	2
936	6	102	5
934	2	20	2
935	5	41	4
946	2	25	2
945	2	13	2
1003	2	45	2
1002	4	32	4
1450	2	13	2
1449	4	39	4
1588	3	41	3
334	2	50	2
1447	4	73	4
1448	2	11	2
1459	2	17	2
952	2	38	2
580	3	14	3
243	2	11	2
354	2	13	2
1564	2	11	2
1563	2	20	2
663	2	36	2
662	2	9	2
1561	2	9	2
1560	2	18	2
567	4	22	4
1572	2	19	2
664	2	10	2
1569	2	8	2
1568	2	13	2
1001	2	9	2
1000	2	12	2
1578	2	18	2
1577	2	17	2
415	3	34	3
1580	3	42	3
1579	4	71	4
484	2	10	2
177	2	23	2
1006	2	8	2
1582	3	25	3
1005	4	34	4
292	2	9	2
1581	2	27	2
1585	11	169	8
90	2	8	2
1421	3	28	3
1248	2	9	2
620	4	572	4
1583	2	13	2
209	2	9	2
668	2	12	2
667	2	26	2
1011	2	9	2
1010	2	20	2
886	3	29	3
1587	2	17	2
78	2	15	2
1589	2	45	2
1009	4	32	4
1595	2	9	2
1014	3	141	3
1592	2	9	2
887	2	18	2
1597	3	44	3
