ExpertID   TeamID    QuestionIDwithBestAnswer    Score 
39563 1382 1245 14.0
39564 6364 2961 13.0
39565 1746 1250 9.0
39566 4805 1255 27.0
39567 7656 3135 8.0
39568 4121 1257 4.0
39569 5978 1258 4.0
39570 6970 5410 34.0
39571 6382 1260 14.0
39572 1915 5754 15.0
39573 3106 1272 13.0
39574 1278 1318 18.0
39575 805 1277 9.0
39576 2597 1281 10.0
39577 2597 1281 13.0
39578 1725 1285 8.0
39579 6387 7383 16.0
39580 6398 4163 32.0
39581 859 1289 6.0
39582 859 1289 5.0
39583 2863 3588 8.0
39584 6400 1290 6.0
39585 6400 1290 12.0
39586 3457 9718 17.0
39587 5081 1294 4.0
39588 7249 4579 51.0
39589 6110 1301 34.0
39590 894 1302 7.0
39591 231 1310 6.0
39592 3049 1311 21.0
39593 3049 1311 16.0
39594 3049 1311 32.0
39595 2275 8654 50.0
39596 6409 1312 11.0
39597 1825 1595 15.0
39598 791 3448 18.0
39599 6419 5532 27.0
39600 709 1320 5.0
39601 1015 1322 9.0
39603 5881 1935 7.0
39604 6425 1332 12.0
39605 1558 1341 8.0
39606 5426 1860 10.0
39607 5127 2407 9.0
39608 6431 1353 10.0
39609 2462 1355 28.0
39610 2462 1355 8.0
39611 2462 1355 4.0
39612 4015 1357 15.0
39613 896 1358 20.0
39614 896 1358 6.0
39615 896 1358 5.0
39616 896 1358 8.0
39617 1599 1359 4.0
39618 1599 1359 10.0
39619 6446 1383 11.0
39620 1213 1363 6.0
39621 1085 1368 10.0
39622 5013 4774 21.0
39623 6433 1372 6.0
39624 6434 1374 7.0
39627 6442 1379 4.0
39628 4625 1506 76.0
39629 6445 1380 13.0
39630 6445 1380 8.0
39631 897 1382 8.0
39632 6604 1464 21.0
39633 6447 3100 18.0
39634 7656 3135 89.0
39635 6446 1383 11.0
39636 9325 7379 32.0
39637 579 1389 26.0
39638 579 1389 10.0
39639 2209 1390 93.0
39640 2209 1390 60.0
39641 2209 1390 5.0
39642 2209 1390 27.0
39643 2209 1390 17.0
39644 6453 8176 11.0
39645 2209 1390 16.0
39646 2209 1390 11.0
39647 2209 1390 6.0
39648 770 3871 26.0
39649 5752 1933 6.0
39650 594 1395 5.0
39651 6455 1808 9.0
39652 594 1395 5.0
39653 6458 1397 22.0
39654 6971 6377 26.0
39655 2464 1401 5.0
39656 6304 1403 6.0
39657 2847 1405 25.0
39658 8169 3536 59.0
39659 4010 1408 7.0
39660 653 2636 10.0
39661 4010 1408 15.0
39662 513 1415 14.0
39663 6523 1419 7.0
39664 5203 1422 7.0
39665 5203 1422 37.0
39666 5203 1422 6.0
39667 8261 3392 64.0
39668 7725 9921 34.0
39669 6571 1425 7.0
39670 4691 7800 27.0
39671 4625 1506 45.0
39673 3146 9532 43.0
39674 1091 1432 4.0
39675 6591 10052 12.0
39676 89 1439 6.0
39677 4284 1440 5.0
39678 3397 1528 12.0
39679 6592 1444 7.0
39546 7653 2322 7.0
39680 5204 1445 4.0
39681 225 1446 20.0
39683 6593 1454 5.0
39684 6004 2711 32.0
39689 6601 1458 10.0
39690 6601 1458 5.0
39692 6604 1464 6.0
39693 6604 1464 35.0
39694 6604 1464 9.0
39695 6604 1464 9.0
39696 6604 1464 18.0
39697 413 1755 37.0
39698 191 2326 129.0
39274 4652 9754 26.0
39699 3669 1530 22.0
39700 1578 1481 9.0
39701 1578 1481 23.0
39702 1578 1481 5.0
39703 6652 5417 7.0
39704 5638 1485 22.0
39705 6599 1486 17.0
39706 1483 1487 4.0
39707 6654 5949 15.0
39708 6019 2560 39.0
39709 5066 9587 42.0
39710 4625 1506 5.0
39711 4625 1506 32.0
39712 6680 7738 42.0
39713 4625 1506 5.0
39714 4625 1506 25.0
39715 4625 1506 27.0
39716 3935 1507 17.0
39717 6690 1508 9.0
39718 6728 3858 49.0
39719 1750 1509 4.0
39720 1750 1509 5.0
39721 1750 1509 9.0
39722 1513 1511 5.0
39723 7827 2580 11.0
39521 6238 9708 47.0
39724 6755 9362 60.0
39725 6760 5967 26.0
39726 6768 1547 29.0
39727 6772 6392 16.0
39728 3397 1528 8.0
39729 6773 5042 10.0
39730 5596 2942 19.0
39731 7773 8283 13.0
39691 2375 1541 19.0
39732 6784 1544 10.0
39733 4348 1548 128.0
39734 6444 1559 10.0
39735 7219 7209 18.0
39736 3389 1561 10.0
39737 6088 1562 18.0
39738 1519 3942 30.0
39739 7005 5655 41.0
39740 4630 2897 15.0
39741 4951 1569 27.0
39742 3504 1571 10.0
39743 8093 3028 8.0
39746 3861 4393 42.0
39747 6838 1581 4.0
39748 547 1750 48.0
39749 3528 2670 74.0
39750 1636 2603 22.0
39751 6848 1589 13.0
39752 6848 1589 10.0
39753 8936 5656 18.0
39755 2285 2755 17.0
39756 6852 8716 12.0
39758 6858 1599 13.0
39759 6859 1600 4.0
39760 7380 2032 11.0
39763 6399 1608 7.0
39764 219 1625 16.0
39765 3347 1610 18.0
39766 2972 9717 14.0
39767 7237 2503 11.0
39768 2006 5650 30.0
39769 4821 1614 33.0
39770 4821 1614 176.0
39771 8064 3021 15.0
39773 6881 1619 8.0
39774 890 1622 11.0
39775 6931 1623 36.0
39776 6931 1623 8.0
39777 6932 1632 6.0
39778 6934 1633 13.0
39781 2225 1644 6.0
39782 1505 1646 8.0
39783 6602 1648 4.0
39784 6602 1648 4.0
39786 6959 5850 58.0
39790 6966 1651 6.0
39791 4806 1654 11.0
39792 753 1661 15.0
39793 4064 1663 9.0
39794 4064 1663 47.0
39795 1467 1959 39.0
38606 2300 3043 20.0
39796 5691 1671 6.0
39797 2643 1674 6.0
39798 6995 3223 25.0
39799 2843 1683 8.0
39800 3085 9261 9.0
39801 3936 1693 9.0
39802 6538 2114 11.0
39803 518 1700 22.0
39804 7005 5655 93.0
39805 7014 4382 20.0
39806 6049 1703 5.0
39807 7017 1707 7.0
39808 7019 1708 13.0
39809 6993 1711 11.0
39810 7020 4311 11.0
39811 4543 1713 7.0
39812 3744 1715 4.0
39813 4630 2897 13.0
39814 3652 1718 6.0
39815 519 1723 8.0
39816 7023 5955 11.0
39817 3081 1727 5.0
39818 2474 1728 61.0
39785 2474 1728 9.0
39819 2474 1728 13.0
39820 2474 1728 54.0
39821 3853 1729 6.0
39822 1465 2930 25.0
39823 7027 1736 5.0
39824 7027 1736 4.0
39825 1639 2444 29.0
39826 5623 1745 40.0
39827 1830 1748 10.0
39828 4036 1749 4.0
39829 1814 1752 7.0
39830 7054 1754 8.0
39831 413 1755 8.0
39832 3072 8032 82.0
39833 7055 1761 5.0
39757 6856 1778 9.0
39834 4053 1764 5.0
39836 4065 1769 22.0
39837 5180 7930 15.0
39772 4016 1961 31.0
39838 6987 1773 8.0
39839 6987 1773 73.0
39840 3811 1776 6.0
39841 3811 1776 5.0
39842 7232 10104 18.0
39843 7675 8834 70.0
39845 7078 9259 40.0
39846 1441 1789 18.0
39847 2939 1793 7.0
39063 4710 1797 45.0
39848 4710 1797 24.0
39849 1358 1803 16.0
39850 3756 8296 14.0
39851 7092 8190 23.0
39852 6455 1808 10.0
39853 6455 1808 6.0
39854 6455 1808 4.0
39855 7095 1809 39.0
39856 2651 1811 12.0
39857 7096 1814 7.0
39858 7096 1814 15.0
39859 233 1817 9.0
39860 7136 4645 11.0
39861 8351 3732 16.0
39862 7098 6016 12.0
39863 7101 2251 10.0
39864 450 1826 6.0
39865 1502 1827 12.0
39866 7746 2655 13.0
39867 1149 1907 13.0
39868 7700 2406 15.0
39869 122 1832 11.0
39870 159 1838 13.0
39871 159 1838 7.0
39872 7106 1839 13.0
39873 7106 1839 4.0
39874 5039 1841 4.0
39875 5083 1845 10.0
39876 171 2801 82.0
39877 5083 1845 21.0
39879 7110 1846 4.0
39688 3801 1878 34.0
39882 5010 1849 25.0
39883 5010 1849 42.0
39602 6424 9594 23.0
39884 7117 1855 39.0
39885 7117 1855 28.0
39886 7117 1855 7.0
39887 7117 1855 19.0
39888 7117 1855 24.0
39889 7119 2436 46.0
39890 7117 1855 6.0
39891 6308 6912 39.0
39892 7117 1855 55.0
39893 7117 1855 20.0
39894 7117 1855 18.0
39895 7117 1855 16.0
39896 3146 9532 29.0
39897 317 7389 17.0
39898 7117 1855 5.0
39899 4823 1856 5.0
39288 5426 1860 5.0
39901 5426 1860 4.0
39902 3112 2030 39.0
39903 7690 7460 62.0
39904 3072 8032 161.0
39905 7146 1865 5.0
39906 4789 1866 8.0
39907 7147 1867 4.0
39908 7147 1867 14.0
39909 7148 1868 6.0
39910 4026 1869 7.0
39911 6691 1870 6.0
39912 6691 1870 8.0
39787 3801 1878 42.0
39913 5016 1875 5.0
39914 4077 1876 11.0
39485 2500 3155 16.0
39915 4077 1876 8.0
39916 4077 1876 14.0
39484 4001 9834 28.0
39917 3801 1878 39.0
39918 3801 1878 22.0
39919 3801 1878 17.0
39920 2315 1975 27.0
39921 3801 1878 4.0
39922 3801 1878 7.0
39923 4480 3662 13.0
39924 8758 5113 6.0
39925 7166 6977 11.0
39926 94 1880 4.0
39927 608 1883 16.0
39928 7172 1965 9.0
39929 7912 2796 15.0
39930 7175 1890 13.0
39931 7175 1890 49.0
39932 5756 1891 9.0
39933 7176 6702 6.0
39934 2693 1906 10.0
39935 7179 2555 42.0
39936 2693 1906 5.0
39937 7213 1909 8.0
39938 7215 1911 53.0
39939 7215 1911 14.0
39940 7215 1911 4.0
39941 7218 2748 20.0
39942 7221 1912 18.0
39943 4052 1913 5.0
39944 6986 1914 114.0
39945 6986 1914 7.0
39946 7809 2922 29.0
39686 5101 9867 9.0
39672 5285 9554 12.0
39947 4713 1917 4.0
39948 7223 7698 32.0
39949 7227 6181 221.0
39950 6004 2711 22.0
39951 5881 1935 4.0
39952 7230 8607 15.0
39953 7231 1941 5.0
39954 7231 1941 5.0
39955 7231 1941 4.0
39958 1697 1943 7.0
39959 3348 5193 11.0
39960 5848 1945 31.0
39961 3126 2392 8.0
39962 2108 1952 8.0
39963 6693 1954 23.0
39964 7377 2029 17.0
39965 5428 1956 4.0
39966 7115 3992 33.0
39967 7242 1962 8.0
39968 7245 3328 16.0
39969 3138 2894 73.0
39970 7251 1967 52.0
39971 3072 8032 81.0
39779 4035 9843 26.0
39973 3076 1971 5.0
39975 2315 1975 6.0
39976 7306 2800 59.0
39977 4086 8395 46.0
39978 2652 1986 6.0
39979 2691 1989 47.0
39980 2691 1989 4.0
39981 6786 1991 15.0
39982 5043 1996 6.0
39983 7358 1997 4.0
38699 1572 9451 21.0
39984 5380 2005 25.0
39985 710 3875 33.0
39986 6588 2009 6.0
39987 1694 2016 16.0
39988 335 2018 6.0
39989 7371 5459 26.0
39990 2129 2422 8.0
39991 2076 2021 6.0
39992 7373 2026 13.0
39993 7656 3135 32.0
39994 4733 9993 23.0
39995 7377 2029 24.0
39997 2479 2304 21.0
39998 1381 2033 6.0
39999 2002 3414 40.0
40000 7381 2034 4.0
40001 7381 2034 8.0
40002 3431 8379 31.0
40004 5026 2037 12.0
40005 5026 2037 10.0
40006 7383 2038 37.0
40007 7383 2038 18.0
40008 7383 2038 8.0
40009 7383 2038 13.0
40010 73 2039 16.0
40012 2931 2053 4.0
40013 5591 2054 5.0
40014 4661 2059 5.0
40015 2400 2060 4.0
40016 8169 3536 25.0
40018 1322 2457 7.0
40019 3255 2064 10.0
40020 7386 2117 35.0
40021 3519 2066 4.0
40022 4714 2071 7.0
40023 7387 2073 20.0
40024 7388 9211 12.0
40025 2897 2075 22.0
40026 294 2078 4.0
40027 5414 2081 8.0
40028 5393 2713 19.0
40029 5393 2713 5.0
40030 2965 2328 7.0
40031 1700 3647 19.0
40032 9530 8914 10.0
40033 5425 2094 5.0
40034 5425 2094 5.0
40035 7390 3643 11.0
40036 3931 2096 6.0
40039 6246 2103 13.0
40040 7427 6773 11.0
40041 3898 5220 16.0
40042 7429 2113 7.0
40043 6538 2114 6.0
40044 7752 2459 20.0
40045 7433 2119 8.0
40046 7433 2119 7.0
40047 7433 2119 26.0
40048 4059 2121 12.0
40049 4059 2121 8.0
40050 6711 4549 41.0
40051 6586 2122 5.0
40052 5757 2123 10.0
40053 5757 2123 44.0
40054 7445 9646 42.0
40055 2278 2134 4.0
40056 2976 2139 14.0
40057 7447 8279 74.0
40058 3144 2143 5.0
40059 7470 2146 17.0
40060 1151 2148 7.0
40061 7472 2150 13.0
40062 7472 2150 12.0
40063 6903 2151 6.0
40065 7473 2154 11.0
40066 7473 2154 6.0
39625 5913 2158 18.0
40067 7621 6984 17.0
40068 2243 2164 17.0
40069 7481 4596 13.0
40070 3709 2174 8.0
40071 7487 2429 16.0
40072 2285 2755 38.0
40073 2985 2182 4.0
40074 2985 2182 12.0
40075 2985 2182 4.0
40076 3746 2185 4.0
40077 3746 2185 20.0
40078 317 7389 25.0
40079 6907 3687 39.0
40080 7496 2189 5.0
40081 7500 8259 54.0
40082 7513 2191 5.0
40083 7513 2191 10.0
39685 6112 9480 14.0
40084 5044 9466 62.0
40085 6226 2198 8.0
40086 7523 4822 70.0
40087 6195 2201 9.0
40088 7524 2202 25.0
40089 7524 2202 4.0
40090 7525 2205 12.0
40091 383 2206 28.0
40092 4370 2210 4.0
40093 7526 5185 9.0
40094 2565 2372 14.0
40096 7558 7624 93.0
40097 2483 2221 12.0
40098 173 2223 4.0
40099 7560 2229 10.0
40100 7561 6962 12.0
40101 5580 2235 18.0
40095 7530 9772 34.0
40102 7531 2237 24.0
40103 7200 2494 20.0
40104 7791 2491 13.0
40105 9142 6520 17.0
40106 7570 3661 11.0
40107 3735 2246 21.0
40108 3087 2250 8.0
40109 7101 2251 8.0
40110 5185 2253 5.0
40111 7578 6146 11.0
40112 6179 4561 7.0
40113 7587 2255 19.0
40114 5748 2256 5.0
40115 336 2262 6.0
40116 2188 8888 11.0
40118 6450 3401 5.0
40119 1564 2273 12.0
40120 7597 5891 13.0
40121 1564 2273 8.0
40123 7551 2282 9.0
40124 4943 2286 14.0
40125 7603 2290 6.0
40126 4018 2295 5.0
40127 7604 2297 15.0
40128 9132 8791 25.0
40129 5002 2298 6.0
40130 8413 9091 29.0
40131 7622 2299 4.0
40132 7625 2302 6.0
40133 7628 4487 25.0
40134 2479 2304 7.0
40135 7650 9364 19.0
40136 1183 2315 10.0
40137 1183 2315 39.0
40138 1153 2318 9.0
40139 1736 2321 7.0
40140 7653 2322 5.0
40141 1519 3942 20.0
39972 7269 3319 85.0
40142 191 2326 18.0
40143 191 2326 10.0
40144 7657 7819 70.0
40145 1645 8879 32.0
40146 6665 3426 26.0
40147 7696 2334 4.0
40148 7149 2336 8.0
40149 7697 2341 12.0
40150 7698 2346 6.0
40151 7698 2346 6.0
40152 149 2347 4.0
40153 3359 2349 9.0
40154 3633 2350 4.0
40155 5834 2355 5.0
39446 6058 2356 38.0
40156 6058 2356 7.0
40157 7699 2814 13.0
40158 4557 5209 100.0
40159 7702 3351 18.0
40160 6437 2359 21.0
40161 310 2367 18.0
40162 7706 2369 10.0
40163 8823 5785 13.0
40164 7710 9356 21.0
40165 2565 2372 13.0
40166 2565 2372 4.0
40167 2565 2372 6.0
40168 2221 2373 17.0
40169 7712 2375 12.0
40170 1154 3800 11.0
40171 2161 2376 5.0
40172 7716 5144 8.0
40173 6631 2380 43.0
40174 2572 2384 17.0
40175 7717 2389 4.0
40176 4373 3008 22.0
40177 6649 2391 4.0
40178 3126 2392 10.0
40179 7725 9921 29.0
40180 2584 2399 9.0
40181 3256 2401 8.0
40182 7700 2406 5.0
40183 7700 2406 11.0
40184 5127 2407 7.0
40185 5127 2407 7.0
40186 5127 2407 8.0
40187 5127 2407 8.0
40188 7733 2412 77.0
40189 7733 2412 37.0
40190 4222 5057 51.0
40191 7183 2417 5.0
40192 2129 2422 5.0
40193 3711 4116 17.0
40194 2226 2426 5.0
40195 4588 5040 9.0
40196 6956 3590 12.0
40197 2603 2432 10.0
40198 5804 2434 7.0
40199 3257 2435 8.0
40200 7119 2436 6.0
40201 7744 2437 6.0
40202 2641 2440 10.0
40203 6728 3858 43.0
40204 2573 2441 23.0
40205 2573 2441 33.0
40206 2573 2441 6.0
40207 2573 2441 7.0
40208 2573 2441 5.0
40209 2573 2441 7.0
40210 7749 2691 14.0
40211 7750 2443 7.0
40212 6065 2451 17.0
40213 6065 2451 22.0
40214 4706 2452 15.0
40215 4706 2452 14.0
40216 8520 3921 24.0
40217 1322 2457 33.0
40218 1322 2457 7.0
40219 1322 2457 4.0
40220 7751 2458 10.0
40221 7752 2459 152.0
40223 1406 10003 23.0
40224 711 2468 4.0
40225 7755 2470 18.0
40227 7757 2474 14.0
40228 2797 2476 7.0
40229 2797 2476 8.0
40230 3758 2481 23.0
40231 5045 6604 9.0
40232 8694 7162 44.0
40233 7788 7979 47.0
40234 7791 2491 19.0
39529 6292 7207 31.0
40235 7793 2493 7.0
40236 7018 2496 10.0
40237 7794 2497 5.0
40239 298 2501 22.0
40240 4347 2504 7.0
40241 3867 4260 6.0
40242 7798 2506 4.0
40243 7798 2506 6.0
40244 7799 2507 11.0
40245 7799 2507 9.0
40246 4095 2510 4.0
40247 7334 2511 9.0
40248 7491 2513 4.0
40249 349 2517 7.0
40250 4895 6089 6.0
40251 349 2517 6.0
40252 1583 2519 5.0
40253 299 2522 10.0
40254 4826 2525 17.0
40255 7804 3561 18.0
40257 900 2534 4.0
40258 6972 2536 5.0
40259 7807 2540 8.0
40260 2978 2544 20.0
40261 2978 2544 4.0
40262 7808 2546 5.0
40263 1360 2549 7.0
40264 6589 2976 15.0
40266 6177 5318 27.0
40267 7814 9502 5.0
40268 7815 6122 12.0
40269 3742 2564 7.0
40270 7390 3643 6.0
40271 7817 6250 32.0
40272 5739 2572 7.0
40273 8137 5972 47.0
39835 3146 9532 56.0
40275 4705 2577 7.0
40276 7825 2578 24.0
40277 7826 2579 7.0
40278 7827 2580 5.0
40279 7384 2583 11.0
40280 6555 2586 6.0
40281 2486 2587 8.0
40282 7828 8939 39.0
40283 301 2590 18.0
40284 567 2591 7.0
40285 4193 2592 10.0
40286 4193 2592 6.0
40298 6751 2595 26.0
40299 1685 9148 8.0
40300 2979 3036 19.0
40301 7849 2605 8.0
40302 7335 2608 4.0
40303 7854 2611 25.0
40304 7856 5349 16.0
40305 4929 2612 23.0
40287 3146 9532 105.0
40306 7859 7891 17.0
40307 7861 2617 12.0
40308 3747 2625 4.0
40309 5805 2626 11.0
40310 2720 2627 7.0
40311 6704 2628 8.0
40312 7862 7221 12.0
40313 5686 9438 12.0
40314 7656 3135 100.0
40315 1379 2653 5.0
40316 3885 3296 82.0
40317 7746 2655 14.0
40318 7746 2655 8.0
40319 7746 2655 13.0
40320 5378 3396 18.0
40322 5392 2659 4.0
40323 5393 2713 12.0
40324 4707 2661 11.0
40325 7872 2664 53.0
40328 7873 2668 4.0
40329 7875 4045 30.0
40330 3528 2670 4.0
40331 7877 3972 35.0
40332 1971 3289 25.0
40333 5750 2676 5.0
40334 3372 2679 7.0
40335 3372 2679 7.0
40336 3393 2681 10.0
40337 7889 2683 27.0
40338 7889 2683 12.0
40339 7889 2683 8.0
40340 6621 2685 4.0
40341 2285 2755 66.0
40342 7893 9010 49.0
40343 2359 2695 11.0
40344 2359 2695 4.0
39762 6872 8352 22.0
40117 4468 8422 41.0
40345 6739 2699 10.0
40347 6496 7155 12.0
40348 5640 3094 7.0
40349 5794 2712 11.0
40350 5393 2713 6.0
40351 814 4727 15.0
40353 2793 6329 11.0
40354 2492 7263 25.0
40355 2494 2730 12.0
40356 5060 9235 25.0
40357 306 2739 88.0
40358 7909 2740 11.0
40359 1570 2747 7.0
40360 7910 5806 6.0
40362 2113 9248 11.0
40363 2285 2755 22.0
40364 2285 2755 6.0
40365 2285 2755 6.0
40366 9187 9168 9.0
40367 7843 5059 48.0
40368 6793 2761 6.0
40369 5784 2765 4.0
40370 6773 5042 17.0
40371 7949 8664 61.0
40372 7376 2777 5.0
40373 4375 2780 14.0
40374 7950 2783 13.0
40375 5949 2784 11.0
40376 3553 2790 21.0
40377 3553 2790 4.0
40378 2269 2792 4.0
40379 5688 2793 12.0
40361 7973 2872 36.0
40380 1107 2799 6.0
40381 1107 2799 5.0
40037 7007 6032 16.0
40383 7009 2812 18.0
40384 7699 2814 22.0
40385 322 2822 21.0
39143 1006 9170 9.0
40386 322 2822 4.0
40387 7955 6498 25.0
40388 7962 2824 13.0
40389 7962 2824 5.0
40390 7962 2824 26.0
40391 1649 2828 5.0
40393 2980 2832 14.0
40394 3531 2833 5.0
40395 7964 2835 5.0
40396 5013 4774 14.0
40397 5388 2838 5.0
40400 1707 2844 4.0
40401 5613 3204 26.0
40402 7968 2851 28.0
40403 3337 4019 13.0
40404 2194 5577 13.0
40405 7972 2869 8.0
40392 5806 2870 9.0
40406 7865 3230 21.0
40407 7154 3128 25.0
39880 1911 9768 16.0
40408 610 2881 4.0
40409 7981 5308 36.0
40410 7983 9891 6.0
40411 6556 8314 12.0
39996 7379 9551 14.0
40412 7988 8282 47.0
40413 4630 2897 4.0
40414 5782 7299 63.0
40415 4373 3008 38.0
40416 4630 2897 5.0
40417 4630 2897 6.0
40418 7047 2898 5.0
40419 7993 2899 4.0
40420 7901 4975 6.0
40421 7507 2912 4.0
40422 6412 2913 7.0
40423 7995 2914 4.0
40424 8426 7243 24.0
40426 417 2929 6.0
40427 417 2929 10.0
40428 417 2929 8.0
40429 681 4041 44.0
40430 417 2929 4.0
40431 4670 2932 11.0
40432 4670 2932 6.0
40433 817 4515 17.0
40434 8029 2938 4.0
40436 8033 6297 9.0
40437 1701 3833 25.0
40438 8035 2943 13.0
40439 8036 2944 87.0
40441 91 2945 4.0
40442 6740 9172 30.0
40443 7858 2949 4.0
40444 1237 2950 29.0
40445 818 2951 30.0
40446 8047 2958 8.0
40447 6557 2959 16.0
40448 8048 2966 14.0
40449 8048 2966 28.0
40450 6228 2972 4.0
40451 6787 2974 4.0
40452 8440 7057 21.0
40453 8064 3021 7.0
40454 8066 2989 7.0
40455 8067 2999 5.0
40456 4384 3000 6.0
40457 8069 3041 33.0
40458 7275 3306 38.0
40459 8079 3004 15.0
40462 8086 5691 22.0
40463 4373 3008 18.0
40464 4373 3008 5.0
40465 2074 3010 6.0
40466 8088 3016 4.0
40467 276 3017 7.0
40468 6403 3022 4.0
40469 6077 3023 9.0
40470 6077 3023 4.0
40471 8089 3025 53.0
40472 8089 3025 9.0
40473 4760 4821 10.0
40474 8093 3028 22.0
40475 8093 3028 7.0
40476 3309 4527 14.0
40478 3776 3032 9.0
40479 6038 3052 22.0
40480 8105 10073 13.0
40481 5908 4015 25.0
40482 3067 3038 9.0
40483 3067 3038 5.0
40484 3067 3038 11.0
40485 2300 3043 6.0
40488 3059 3047 6.0
40489 3059 3047 4.0
40490 8112 7085 46.0
40491 6038 3052 6.0
40492 3472 3066 4.0
40327 2112 3070 11.0
40493 8113 3077 5.0
40495 8115 3078 6.0
40496 8123 3569 26.0
40497 8128 3093 8.0
40498 8130 3097 4.0
40499 8130 3097 23.0
40500 4247 3102 12.0
40501 6500 8936 38.0
40502 4568 9842 13.0
40503 8136 4569 14.0
40504 8138 3113 13.0
40505 8140 3115 9.0
40506 8141 3116 12.0
40507 2114 3120 11.0
40508 8261 3392 16.0
40509 3509 3123 33.0
40510 7154 3128 31.0
40511 3513 3129 24.0
40512 7656 3135 9.0
40513 7656 3135 25.0
40514 5049 3932 17.0
40515 7656 3135 8.0
40516 7656 3135 5.0
40517 3354 3136 5.0
40518 7966 3137 8.0
40519 7966 3137 5.0
40520 7966 3137 19.0
40522 8153 3138 13.0
40523 8153 3138 4.0
40525 8160 3238 17.0
40526 2289 3143 4.0
40528 2769 3149 7.0
40529 2500 3155 9.0
40530 8163 3163 10.0
40531 6121 3165 6.0
40532 8166 3167 9.0
40533 9144 7138 14.0
40534 7931 5068 66.0
40535 7254 3175 5.0
40536 5238 7810 40.0
40537 8174 3177 5.0
40538 4633 7837 24.0
40524 8159 3408 13.0
40539 930 5935 11.0
40540 8182 3188 11.0
40527 4973 3194 4.0
40541 8184 3195 15.0
40542 5334 3201 4.0
40543 5728 3203 4.0
40544 5013 4774 20.0
40546 8191 3215 14.0
40547 8191 3215 18.0
40548 8192 5930 50.0
40549 1721 3217 8.0
40550 6995 3223 4.0
40551 6995 3223 9.0
40552 5494 3227 22.0
40553 5494 3227 4.0
40554 1652 3228 40.0
40555 8198 3519 45.0
40556 7865 3230 20.0
40557 1524 3239 4.0
40558 1524 3239 4.0
40559 4048 3814 38.0
40560 5111 3245 15.0
40561 1395 4644 24.0
40562 5111 3245 11.0
40563 6912 3251 13.0
40564 8211 3253 24.0
38804 8211 3253 5.0
40565 8212 3905 13.0
40566 2258 3259 21.0
40521 8151 3260 23.0
40567 8151 3260 13.0
40568 2227 3263 4.0
39221 8557 5400 14.0
40570 5342 3265 6.0
40571 6959 5850 44.0
40572 8104 3269 6.0
40399 7965 9701 28.0
40573 8253 3477 6.0
40574 2934 3271 4.0
40575 2164 3275 17.0
40576 8230 4687 6.0
40577 8231 3277 5.0
40579 2982 3282 11.0
40580 8237 3286 14.0
40581 8238 7169 28.0
40582 6998 3287 10.0
40583 418 3378 8.0
40585 8241 3290 16.0
40586 8241 3290 6.0
40589 8027 3294 4.0
40590 3885 3296 7.0
40591 3655 3648 37.0
40592 5326 3297 20.0
40593 1742 3299 4.0
40594 4664 3302 10.0
40595 4664 3302 6.0
40596 4664 3302 8.0
40597 4664 3302 6.0
40598 4664 3302 7.0
40599 4664 3302 7.0
40600 4664 3302 5.0
40601 4664 3302 6.0
40602 4664 3302 7.0
40603 2045 3305 4.0
40604 8248 4639 13.0
40606 8249 3307 10.0
40545 8652 4754 9.0
40607 4236 3310 5.0
40608 4735 3312 4.0
40609 1429 3313 15.0
40611 228 3322 16.0
40612 228 3322 13.0
40613 8251 8924 9.0
40614 8261 3392 15.0
40615 2830 3333 7.0
40616 8252 3339 14.0
40617 8208 3345 5.0
40618 7583 3347 8.0
40619 2165 3349 6.0
40346 4928 3353 15.0
40620 8254 3358 8.0
40621 8156 3363 4.0
40622 5177 3364 11.0
40623 8255 3371 20.0
40624 8256 3374 8.0
40625 8257 8891 15.0
40626 8258 3383 4.0
40627 8259 8604 9.0
40628 8260 3391 6.0
40629 8260 3391 15.0
40630 8260 3391 4.0
40631 8261 3392 51.0
40632 8261 3392 4.0
40633 8261 3392 11.0
40634 8261 3392 26.0
40635 3870 3420 20.0
40636 8264 4840 21.0
40637 995 6707 10.0
40638 8159 3408 16.0
40639 2002 3414 4.0
40640 8268 3415 13.0
40641 8268 3415 6.0
39881 318 4138 17.0
40642 5902 3418 13.0
40643 4259 3421 23.0
40644 2046 3425 4.0
40645 8269 3427 4.0
40646 8270 3432 5.0
40647 8271 3433 14.0
40648 3566 3439 12.0
40649 1128 4647 9.0
40650 7328 4073 10.0
40651 3437 8563 20.0
40652 4492 3444 14.0
40653 8274 4881 11.0
40654 4078 3619 7.0
40656 5772 3455 10.0
40657 8278 3460 4.0
40658 8279 3468 25.0
40659 8279 3468 44.0
40660 5908 4015 16.0
40661 3505 7637 18.0
40662 7704 3475 8.0
40663 4096 3476 31.0
40664 4361 3478 5.0
40665 8289 3611 7.0
40666 6218 3482 12.0
40667 6218 3482 7.0
40668 4333 6574 37.0
40494 8114 3485 12.0
40669 3749 3486 19.0
40670 6252 3493 8.0
40671 8305 3502 4.0
40672 8306 4237 14.0
40674 521 3513 5.0
40675 8310 8590 37.0
40676 8318 8390 42.0
40677 5013 4774 23.0
40678 8319 3518 8.0
40679 8319 3518 4.0
40680 8198 3519 17.0
40681 5774 3522 8.0
40292 3146 9532 32.0
40682 8034 3528 202.0
40683 8034 3528 29.0
40684 4662 3542 6.0
40685 2958 3550 7.0
40686 8320 3551 13.0
40687 8320 3551 10.0
